"Symbol","baseMean","log2FoldChange","lfcSE","pvalue","qvalue","Status"
"COPS8",305.305655519635,0.0330140705168761,0.183581669792536,0.844798871318948,0.908148129190408,"Not Significant"
"COPS8P2",22.7568193779077,0.171517435193277,0.287571172935424,0.441662981775184,0.60315845559961,"Not Significant"
"COPS9",89.4535362382537,0.504252922609571,0.274839513500097,0.0257903887317333,0.0784062803236251,"Not Significant"
"COPZ1",347.907992383084,-0.0370830708947589,0.193948982909514,0.830793254755396,0.899843610415852,"Not Significant"
"COQ10A",53.6318472285993,-0.745251898904911,0.253524561513941,0.000783293041288898,0.00502417309429419,"Downregulated"
"COQ10B",337.391584613893,0.652339449766239,0.254099822340455,0.00289700050062718,0.0143991779167101,"Upregulated"
"COQ2",132.120275295823,-0.477687885938375,0.279642086756999,0.0370329376362407,0.103098204289733,"Not Significant"
"COQ3",45.2698054974487,-0.119841762907551,0.331644722010174,0.595577637932953,0.733327242379922,"Not Significant"
"COQ4",267.83712116538,0.334474665271098,0.193839996473371,0.054366179106865,0.136698269623241,"Not Significant"
"COQ5",215.504309369385,-0.601619753527118,0.179309102039061,0.000280706142980342,0.00220556667806363,"Downregulated"
"COQ6",133.549227462512,0.0705855805552008,0.254954599643838,0.737243273076399,0.8377486357165,"Not Significant"
"COQ7",179.320939359577,-0.0756863907154236,0.171507530752421,0.631733181583782,0.760581483071518,"Not Significant"
"COQ8A",1073.27683507053,-0.293760880080494,0.178199267866247,0.0688760470232164,0.162302783951356,"Not Significant"
"COQ8B",225.049790697687,-0.260823644436716,0.198075734098298,0.140822794844775,0.273466732567588,"Not Significant"
"COQ9",221.052674040478,-0.283331623511364,0.22859698937899,0.151134503512136,0.287869660613734,"Not Significant"
"CORO1A",2103.66537498841,0.872642263867743,0.300035478631641,0.000679324940413745,0.00448333501939854,"Upregulated"
"CORO1B",464.696114715489,0.255943404082944,0.166272137031362,0.0953871893240636,0.206445045011091,"Not Significant"
"CORO1C",1590.37093100006,0.277719532333077,0.116300839761523,0.0131488532127005,0.0469174989634995,"Upregulated"
"CORO2A",179.832658211215,0.140206244589435,0.269748610438098,0.517344828444441,0.670757030772764,"Not Significant"
"CORO6",38.8207652412156,0.176894449339455,0.389126258146632,0.425348889925496,0.588002325399256,"Not Significant"
"CORO7",221.678058219396,0.578269292148895,0.232710861189742,0.00457738440906048,0.0205813923784162,"Upregulated"
"COTL1",1414.54152645392,0.676278229401761,0.345150161410576,0.0121082964595328,0.0441340313763547,"Upregulated"
"COX10",233.693741202793,-0.0850001934836381,0.197022253457513,0.632739158240742,0.761253178780499,"Not Significant"
"COX10-AS1",81.1500514093722,-0.70635242895255,0.346304418436277,0.00916724858209042,0.0356786729554954,"Downregulated"
"COX11",239.835520034915,-0.112145050149789,0.216675172522508,0.554777720656711,0.701537806369489,"Not Significant"
"COX14",65.2286950964378,0.0589685761195925,0.227026111472523,0.763612269302395,0.855409641787779,"Not Significant"
"COX15",386.600185373432,-0.695557544266849,0.242074870214641,0.00111803473999205,0.00670860045774331,"Downregulated"
"COX16",24.9273518184509,0.606973928601609,0.537458863846314,0.0457148534926989,0.120407816844175,"Not Significant"
"COX17",150.035800175148,0.131165826349348,0.21788973461932,0.490359294850904,0.646994495974057,"Not Significant"
"COX17P1",22.7646586656189,0.096569352533216,0.335972930524436,0.668288277442614,0.788500559263919,"Not Significant"
"COX18",146.187456248027,0.00304855799027502,0.242764573493424,0.988227172262535,0.992985625167285,"Not Significant"
